contrast,corelation ,asm,homogeniety,labels
0.425769390268079,0.981191972970165,0.062119513704017,0.850604854199841,3
0.86919083611865,0.935111568765495,0.043126544565003,0.744849697052368,3
0.593101316324667,0.975337844178446,0.059475720924295,0.808220354735309,3
0.442825906507968,0.981153162700636,0.063567557446095,0.837764726119663,3
0.356975107909458,0.983303936376811,0.071206579141341,0.86560321117064,3
0.348692048298889,0.983192273202816,0.072623641526392,0.865294207509819,3
0.201267160985238,0.993183408115827,0.105118659721191,0.917914032871048,3
0.569007262786646,0.974300751226369,0.054064763355471,0.80340369934884,3
0.218221280174114,0.991388391827255,0.092392978947524,0.910939979191156,3
0.295722620818381,0.987249806235139,0.076932631930878,0.882493062711844,3
0.266511354222297,0.988874356070876,0.089979972835975,0.892757586201122,3
0.299681222456715,0.988833120103341,0.078369248831281,0.880630677546574,3
0.585373981512429,0.971093971639279,0.04264693291798,0.795240926902789,3
0.436465101560111,0.971054332105028,0.059751172192037,0.845570744202789,3
0.580052853474114,0.97092775300986,0.047637158618622,0.805500682762516,3
0.398369319473693,0.980784823088819,0.059542326662755,0.842250052835488,3
0.358229433909551,0.982885210551423,0.083173657339693,0.867919322942407,3
0.420006996646679,0.973338766689442,0.051938000950508,0.834013876290482,3
0.927813791890128,0.947122726210537,0.03951348701044,0.73925501616514,3
0.584019275880775,0.971613101814933,0.05776652494043,0.825478930120661,3
1.06838148961998,0.928416317454035,0.039148772101863,0.728121952183448,3
0.615162535253674,0.965373071269357,0.047029498761017,0.79198250986562,3
0.382118096912349,0.98068859098382,0.066770266607218,0.843547857679448,3
0.883012738380192,0.959696990493164,0.056392697507093,0.753146072796738,3
0.997555229494503,0.946646809462515,0.036996282438855,0.722293400470787,3
0.402616517003754,0.986312174330262,0.085346900177003,0.848627981987672,3
1.27026730248749,0.932592106057069,0.032114401897047,0.698538361866406,3
0.351449385239978,0.982965495790135,0.063743543214593,0.853902987653052,3
0.296664571197407,0.988078328354876,0.100611081373471,0.885039985407357,3
0.472359374411252,0.975736926576663,0.050240881262999,0.832668308316801,3
0.98692269639457,0.938308516109217,0.0333694172168,0.720855342002725,3
0.364124177255226,0.981870720132215,0.066084083595585,0.860221241898261,3
0.593377272037474,0.969519506310635,0.06182822046458,0.799752406724189,3
0.791624769745757,0.969319147963433,0.059474317444957,0.744741071152666,3
0.450331071644705,0.982654265597435,0.065841366401387,0.825146228598272,3
1.23907084047881,0.93361606933308,0.037406734271777,0.735071208454635,3
0.385673824612683,0.975338798542242,0.057690113661808,0.844168148602679,3
0.523406546408459,0.965860292701463,0.049010419974324,0.818907055901138,3
0.325162384351977,0.986470971667282,0.083868158035452,0.873664160781311,3
0.477937684484,0.978443769674251,0.059927803446047,0.847149123793377,3
0.754753929129714,0.963273464727692,0.042139664783526,0.772108879985546,3
1.21043421415459,0.944573824590727,0.355475222417629,0.826807722566025,4
1.60816145017027,0.909014752687679,0.419167226384071,0.822381494196579,4
1.16699284429938,0.952786744415199,0.275007823062349,0.812131815516124,4
1.43331047798837,0.918568557098779,0.466078887835548,0.842677527750712,4
1.10962091288229,0.951897855286297,0.458155121892352,0.858527745368588,4
0.962830137525422,0.936987164601874,0.62015382333782,0.898713110011531,4
1.24890886912958,0.915903834678742,0.478542723050897,0.859431016175776,4
1.36055188051645,0.927718418550526,0.465228120912469,0.83488905498667,4
1.03120391825119,0.953448140235184,0.514490160151795,0.877913599127071,4
1.25978954398475,0.936038036851266,0.493949765937463,0.850044283121528,4
1.22718607437576,0.937823701426964,0.36627180399026,0.826330429125355,4
1.3878449485731,0.948114669384026,0.332906843665752,0.811546015876605,4
1.3123,0.873136817479276,0.043209371726779,0.674385459124831,5
1.30235805524688,0.894961500095016,0.058456217126202,0.711471464036298,5
1.14514918946619,0.876795038708173,0.054877338798501,0.691828210959189,5
1.06653668949588,0.936690376389606,0.039232904118391,0.7177810379826,5
0.747520137418232,0.949286995371146,0.050339137434775,0.76076033433651,5
0.977472513357171,0.943076732395075,0.043861280122895,0.731673795869337,5
1.37224677379198,0.886407113622552,0.033951762623575,0.667691646989224,5
1.05084667814019,0.936352162213615,0.031979153656334,0.689349568022754,5
1.50821150220487,0.86933879366692,0.032426651672061,0.644471774801209,5
1.45994046566188,0.856528334126639,0.038667750281571,0.658530780514968,5
1.47748036669365,0.859399410338798,0.037584902601574,0.655365051734401,5
1.31393430827074,0.900305214784281,0.038271272297484,0.669791227404464,5
1.65815645271245,0.833270538415984,0.035733740120551,0.630283382923872,5
1.63113724021238,0.823812179999865,0.036224270343131,0.626983737701323,5
2.08911987909881,0.787114655949743,0.029208379741928,0.586851898522377,5
1.49302199383682,0.859876423602748,0.032890416500012,0.650402261124275,5
1.40227402416217,0.852209746513174,0.037735339089146,0.646408000124981,5
2.10552949165044,0.744752563346377,0.030119549112064,0.571002091632689,5
1.21153139646351,0.901070524223367,0.033329068064839,0.672442548670415,5
1.36982254095328,0.897228980764458,0.039432755118287,0.657765735924759,5
2.06815186426157,0.767664188678473,0.032829915757984,0.594373325700994,5
1.6566403254926,0.836015565477405,0.034415574011087,0.642273720375667,5
1.82673775156127,0.825387507783055,0.034736151225673,0.636385442954537,5
1.17138040532434,0.899806261605222,0.038230044854441,0.701806357284809,5
1.96387424831425,0.7208718785597,0.039409309272107,0.615115899355809,5
1.15552283821702,0.897153422857652,0.04087563626638,0.711188893156948,5
1.45344778014953,0.871355609406875,0.031777419660169,0.639003585198518,5
1.61175840542584,0.853205766684513,0.030560976364391,0.635657475892879,5
1.52542143149749,0.859329696765446,0.032427966131982,0.63968492527861,5
1.29436739968792,0.887384143741003,0.035436924957233,0.678009038466724,5
1.6704257255074,0.84911073766594,0.03459161667924,0.648853691136376,5
1.84539324818195,0.804594656740411,0.031034434942358,0.593139444324186,5
1.50219298730324,0.89257530314599,0.028970040182237,0.655279252732922,6
1.79328226267158,0.861842950134431,0.031006599064329,0.62229167291623,6
1.47117199368208,0.91231275570492,0.037352020793207,0.671788482833353,6
1.63358692598287,0.868123115319956,0.032938520935324,0.64128253467674,6
1.68696121484607,0.893665865336905,0.033970851220257,0.652519863619814,6
2.16726089863324,0.838725072269148,0.03076315707442,0.61356942111163,6
2.09115260752384,0.815350681776527,0.028984984364238,0.595385445882567,6
1.91408478046212,0.867460546512373,0.030772789324361,0.632260120895294,6
1.94960933508106,0.845264677208016,0.029222687331195,0.612987369935789,6
2.04290474043977,0.863772601182135,0.033351703600046,0.628398003037981,6
1.67196470962663,0.880460921238868,0.035669780638187,0.654210797314528,6
2.10561511025759,0.852924347448221,0.029524910331647,0.617812468293109,6
2.062616761983,0.833039808848577,0.028865000238588,0.607511301450346,6
1.90973103378228,0.884610455595541,0.028535348765397,0.635449096814136,6
1.77541514444708,0.874478516958991,0.029990914336243,0.635553947657657,6
1.50785530586034,0.907714065953377,0.039959568981805,0.682065006912471,6
1.91241565961534,0.87046407174434,0.028339812069237,0.622948473723662,6
1.76881070869335,0.868243448793948,0.032872836162189,0.63900492866169,6
2.55926385495171,0.793333884167588,0.025660536135109,0.571195523567631,6
1.69046210844285,0.898953408665257,0.035822507572024,0.649440066416853,6
2.20506539017208,0.810155388153023,0.029035413907285,0.59509493425962,6
1.58581229552904,0.873231073196344,0.035137063790578,0.658550288506983,6
1.72037270138392,0.85702762796137,0.035148991395701,0.634134681587197,6
1.83041447410691,0.871437011048891,0.031333904028905,0.637975128058654,6
1.72308340904876,0.857508933327611,0.032378538136877,0.637747833143942,6
1.38378868040673,0.902119296040458,0.037054015358548,0.687548889379426,6
2.0802372081359,0.848280809211553,0.030010894692081,0.603148810720524,6
1.72677415284541,0.893622077516011,0.03195269664978,0.652327982826925,6
1.63180871354016,0.894733962408026,0.033781220920149,0.660197148848167,6
2.02195483260447,0.851428918463278,0.028073541453438,0.619806121732539,6
2.10186448362684,0.820109178939094,0.030156864335668,0.592670514359768,6
1.86357109464878,0.849039401354359,0.027955506065883,0.623221615717062,6
1.37444372456087,0.894971627924748,0.038358690267483,0.682791524160267,6
1.1988303157787,0.928796062710771,0.03379512447493,0.700322841130354,6
1.58211993429714,0.886894050416955,0.028130839320559,0.638272585363949,6
1.17777626916752,0.939597147947736,0.034267341201838,0.71368811094323,6
1.72315074082016,0.886314032237597,0.031127421116634,0.645270271982336,6
1.88716209212225,0.86717653688447,0.03268356628726,0.63798618504402,6
1.94601067113928,0.859727820434152,0.033459871939081,0.617381079060909,6
1.48988994288578,0.913285948038168,0.03240539726443,0.680247926775939,6
2.01235836035472,0.813421091091454,0.03101662185614,0.602142243172553,6
1.57191029705022,0.901926443838314,0.033730140824557,0.670127383129202,6
1.83692747773368,0.855105490306838,0.02962695323601,0.620072833365361,6
1.5987880075363,0.902164913743114,0.036824656970691,0.659034528668375,6
1.94238393872682,0.855539918306106,0.029937784053957,0.617435792784127,6
1.62825182911787,0.853228086609894,0.032698492752357,0.651954367319129,6
1.9754796597351,0.80313465169876,0.030967983377732,0.604696105945529,6
0.509532109287694,0.966027853491748,0.046082326683258,0.798596871562414,6
1.87912834362288,0.825322643789121,0.030696180274082,0.614517137059126,6
1.07434054748611,0.913874947488134,0.036245907472089,0.699131253186228,6
1.59297202558314,0.866492865058333,0.02934471122915,0.632590206382838,6
1.18583670610297,0.899358561288877,0.037817145538437,0.688689421455686,6
1.55789563771532,0.841204464233173,0.033920131009495,0.641337249186702,6
1.08895255886489,0.881084191498683,0.045188407180915,0.70141073701482,6
1.61144201408079,0.850094589119944,0.033293078340673,0.62408486497297,6
1.69820408996777,0.879237982240736,0.032252474773647,0.655119511712809,6
2.21543676674146,0.798590813519042,0.030438732352617,0.583121342636939,6
1.1888127607718,0.904691631697651,0.039469226082204,0.711634484658707,6
2.1998999842257,0.783445649239143,0.030951770168029,0.585539572190321,6
1.70961050801399,0.870387737527435,0.030940216082472,0.642413226729141,6
2.06114177717475,0.799385119608667,0.031913160903582,0.601693171899691,6
1.26660061094193,0.901262179566504,0.041514834704454,0.710048653377415,6
1.86277943938131,0.870181972470467,0.032044019694976,0.634135651535828,6
1.9135312851992,0.856766624954974,0.032439573330305,0.631062056757995,6
2.03206014263406,0.82349164579157,0.031918189756195,0.606440325812848,6
1.66850943198272,0.878393895676907,0.036609887364986,0.658428648690126,6
2.33010840738206,0.789511131773899,0.02825620050625,0.581915479962147,6
1.59213579692755,0.89030469909338,0.034846094916903,0.668084510802014,6
1.91705802964221,0.832586717619613,0.031271535423161,0.619809047763885,6
1.78596942790612,0.882331669449252,0.03439520683469,0.64701779141321,6
2.06140148054807,0.836228529707,0.029509331517158,0.608208182541014,6
1.78050750741239,0.891289209858943,0.042016036180067,0.658274920377275,6
1.82908116963375,0.874166722480555,0.033004275424036,0.639810537296977,6
2.1540087353425,0.845769961340063,0.029101689278853,0.608040708423672,6
2.59400154898892,0.741439894182641,0.026354316702613,0.554783436264856,6
2.1586847748492,0.847819171390452,0.029025313299218,0.607577533396361,6
2.63354603596061,0.739154176948186,0.026454820834056,0.557345884182741,6
1.7954165130308,0.872451764817873,0.03217104990231,0.640224095782256,6
2.23410828236446,0.815286415023972,0.030913698490376,0.593823872857873,6
1.86462259989601,0.871184264294216,0.031665222822042,0.635162123648568,6
2.18956954797816,0.819775215172293,0.029006857917275,0.60062286653795,6
1.57784818328726,0.87342857830296,0.036049807992928,0.666766480781146,6
2.16776132573562,0.809083138556825,0.029174100978384,0.598667160080411,6
1.77960680701213,0.860908438544109,0.031088261241369,0.637472950408964,6
1.8979809892351,0.823567124228563,0.032771581424101,0.617652614043945,6
1.63469267561702,0.867354080708581,0.034071501282034,0.658240480413341,6
2.39396968646233,0.781180937041125,0.030132999465149,0.578887983709002,6
2.14696390455694,0.828254718058146,0.025342872868769,0.593043346583753,6
2.53506847046863,0.734718575193312,0.026738251063985,0.557640358023799,6
1.07865781700178,0.904527060606191,0.040905980556137,0.719952593993972,6
1.6847509665495,0.874242198444592,0.029007116755734,0.625609411217265,6
1.42261024833682,0.905139021187958,0.034197674149391,0.680402895456634,6
1.31941726689312,0.904029081591053,0.033042138309598,0.674096899485273,6
1.50471217936297,0.884744350412285,0.030148816749019,0.665569118383161,6
1.4881079977004,0.878740045110172,0.031932983267918,0.657626090310958,6
1.50135494299659,0.859235128648342,0.034924466738642,0.666443265356526,6
1.84548329075149,0.854657477936368,0.027640935413289,0.626076456331149,6
1.24142849375975,0.883771453497507,0.037599345561447,0.683713165129362,6
1.41493498948805,0.877916683742903,0.033589265755973,0.66954220502441,6
1.29153683470068,0.890508179880747,0.034892318368256,0.680677154548503,6
0.62222786210112,0.960440738875762,0.044488853250356,0.795686093593806,1
0.82413997061639,0.943257949942399,0.044488853250356,0.795686093593806,1
0.98745658432191,0.920816091655508,0.044488853250356,0.795686093593806,1
0.855021011460303,0.943508214157948,0.044488853250356,0.795686093593806,1
0.603669916685971,0.962920299709467,0.044488853250356,0.795686093593806,1
0.859841772544683,0.944991964998958,0.044488853250356,0.795686093593806,1
0.78263716669546,0.940405740478661,0.044488853250356,0.795686093593806,1
0.847931357593107,0.92431395070709,0.044488853250356,0.795686093593806,1
0.635687912836607,0.954278918839179,0.044488853250356,0.795686093593806,1
0.922885068294648,0.9186950492235,0.044488853250356,0.795686093593806,1
0.946504633356976,0.912041466291692,0.044488853250356,0.795686093593806,1
1.24289464851961,0.912297021232042,0.044488853250356,0.795686093593806,1
0.559083369675144,0.963174388830302,0.044488853250356,0.795686093593806,1
0.784522243895942,0.952074148280986,0.044488853250356,0.795686093593806,1
1.06615381494976,0.899328051034901,0.044488853250356,0.795686093593806,1
1.14319826084422,0.916875081522629,0.044488853250356,0.795686093593806,1
0.4296002952201,0.976651603687679,0.044488853250356,0.795686093593806,1
1.14684283498707,0.903217193181613,0.044488853250356,0.795686093593806,1
0.957358518344812,0.927645832811796,0.044488853250356,0.795686093593806,1
1.4248378206253,0.876465491944813,0.033685561871784,0.653120712684709,2
1.2419191409241,0.8949665853496,0.038178174552127,0.667545067979969,2
1.57151488939513,0.860477984452162,0.031218741313902,0.640232518764279,2
1.76553019637596,0.837994300570008,0.031793207027377,0.610719643856689,2
1.94327723151144,0.78761646302712,0.035473167517547,0.586227288875956,2
1.55633805997107,0.85797207950778,0.039881804176051,0.622714427450556,2
1.76448548925062,0.835916562628431,0.033274401125117,0.603527554853394,2
1.62074854202583,0.86418823445136,0.031918066261114,0.633295504562028,2
1.6138180806106,0.843391713537991,0.034132409959167,0.622589370511711,2
1.86229324270926,0.794552697072327,0.037821005691124,0.595952899867559,2
1.42868889612014,0.89799089663329,0.032555434147902,0.661644536795555,2
1.04029830235706,0.920384071607934,0.038843064176455,0.718638835119635,2
1.72785913511861,0.856419181689365,0.03079686457645,0.614880985337805,2
1.83634057730405,0.842396728733377,0.028786374238552,0.593250111645012,2
2.00352088647905,0.770425132114085,0.031000306351115,0.582306521406895,2
1.94323196235506,0.793843578499137,0.029555604138714,0.587390619194252,2
1.41935092501498,0.850379610450108,0.041505695438482,0.649839234518694,2
1.39659996061956,0.852140275644285,0.043331379959065,0.649976112908008,2
1.95487683695565,0.791041000790572,0.032315374225151,0.585462362892636,2
1.9028402232231,0.778104764504,0.036725235199036,0.592145330923651,2
0.325055300638215,0.985758968426733,0.077722037026657,0.874460580606311,3
0.797503544885503,0.953130850940497,0.044042563060836,0.771858021347283,3
0.454365275222831,0.977674240024696,0.062502508439839,0.836307905439025,3
0.306634823114453,0.986113168838409,0.071492315292788,0.874902469453827,3
0.716013143365527,0.950181489040966,0.040442776674188,0.764125818129898,3
0.437823230715851,0.975121593323239,0.052127892950974,0.833942147947525,3
0.761281849606555,0.957345454823252,0.038195739465164,0.767054002484692,3
0.47360200293799,0.976269693291529,0.061504279163086,0.825994325884088,3
0.425769390268079,0.981191972970165,0.062119513704017,0.850604854199841,3
0.86919083611865,0.935111568765495,0.043126544565003,0.744849697052368,3
0.593101316324667,0.975337844178446,0.059475720924295,0.808220354735309,3
0.442825906507968,0.981153162700636,0.063567557446095,0.837764726119663,3
0.356975107909458,0.983303936376811,0.071206579141341,0.86560321117064,3
0.348692048298889,0.983192273202816,0.072623641526392,0.865294207509819,3
0.201267160985238,0.993183408115827,0.105118659721191,0.917914032871048,3
0.569007262786646,0.974300751226369,0.054064763355471,0.80340369934884,3
0.218221280174114,0.991388391827255,0.092392978947524,0.910939979191156,3
0.295722620818381,0.987249806235139,0.076932631930878,0.882493062711844,3
0.266511354222297,0.988874356070876,0.089979972835975,0.892757586201122,3
0.299681222456715,0.988833120103341,0.078369248831281,0.880630677546574,3
0.585373981512429,0.971093971639279,0.04264693291798,0.795240926902789,3
0.962830137525422,0.936987164601874,0.62015382333782,0.898713110011531,4
1.24890886912958,0.915903834678742,0.478542723050897,0.859431016175776,4
1.36055188051645,0.927718418550526,0.465228120912469,0.83488905498667,4
1.03120391825119,0.953448140235184,0.514490160151795,0.877913599127071,4
1.25978954398475,0.936038036851266,0.493949765937463,0.850044283121528,4
1.22718607437576,0.937823701426964,0.36627180399026,0.826330429125355,4
1.3878449485731,0.948114669384026,0.332906843665752,0.811546015876605,4
1.31236170129059,0.873136817479276,0.043209371726779,0.674385459124831,5
1.30235805524688,0.894961500095016,0.058456217126202,0.711471464036298,5
1.14514918946619,0.876795038708173,0.054877338798501,0.691828210959189,5
1.06653668949588,0.936690376389606,0.039232904118391,0.7177810379826,5
0.747520137418232,0.949286995371146,0.050339137434775,0.76076033433651,5
0.977472513357171,0.943076732395075,0.043861280122895,0.731673795869337,5
1.37224677379198,0.886407113622552,0.033951762623575,0.667691646989224,5
1.05084667814019,0.936352162213615,0.031979153656334,0.689349568022754,5
1.50821150220487,0.86933879366692,0.032426651672061,0.644471774801209,5
1.45994046566188,0.856528334126639,0.038667750281571,0.658530780514968,5
1.47748036669365,0.859399410338798,0.037584902601574,0.655365051734401,5
1.31393430827074,0.900305214784281,0.038271272297484,0.669791227404464,5
1.65815645271245,0.833270538415984,0.035733740120551,0.630283382923872,5
1.63113724021238,0.823812179999865,0.036224270343131,0.626983737701323,5
2.08911987909881,0.787114655949743,0.029208379741928,0.586851898522377,5
1.49302199383682,0.859876423602748,0.032890416500012,0.650402261124275,5
1.40227402416217,0.852209746513174,0.037735339089146,0.646408000124981,5
2.10552949165044,0.744752563346377,0.030119549112064,0.571002091632689,5
1.21153139646351,0.901070524223367,0.033329068064839,0.672442548670415,5
1.36982254095328,0.897228980764458,0.039432755118287,0.657765735924759,5
1.89303177970013,0.85881008602503,0.032733890037713,0.61431777058833,6
1.48778911195148,0.911822441576215,0.034174621675807,0.671495199832184,6
1.50155664750204,0.902648960089489,0.033820192187887,0.662199562178319,6
1.37705532107909,0.909787269067285,0.038110691405136,0.688966812649575,6
1.63234269138808,0.893736189541753,0.036854158257758,0.660842097139726,6
0.651192980745985,0.967306871382186,0.051414364080112,0.790832063398398,6
1.65653581857495,0.876825607640727,0.03335390556546,0.641636175087563,6
1.83980032701684,0.866577490623343,0.030134308659826,0.630674236232149,6
2.1020922387726,0.844253999779421,0.030480375153137,0.609660523066961,6
2.0079209892507,0.859910662194547,0.028171935094655,0.620085605553031,6
2.36499090381464,0.790029551630494,0.028204056877322,0.58798238066576,6
1.3411955486348,0.918212427397415,0.033069709462148,0.681788109886727,6
1.67505844857007,0.888896214831752,0.032452651804389,0.659711996079363,6
1.83394543631716,0.844419349047399,0.030061729268228,0.620787933957935,6
1.77529756264502,0.863235873244125,0.032322813824395,0.631254399482519,6
1.7437964596535,0.896576568010954,0.03149174760577,0.644359019784304,6
1.94654925155523,0.866889857553259,0.031923556164746,0.62145892981446,6
1.13301941968184,0.94338038467337,0.037558291427014,0.720139700986884,6
1.54966327432209,0.894975991658962,0.029953820560843,0.65961969034446,6
1.10683569679525,0.940770342867087,0.037858991333256,0.719339958615806,6
1.91272769411111,0.856395107853841,0.033843656981338,0.633377982614196,6
